order_id,order_date,ship_date,ship_mode,customer_id,region_id
CA-2021-157280,2021-11-05,2021-11-07,First Class,LW-17125,3
CA-2021-144092,2021-11-05,2021-11-07,Second Class,LH-17155,4
US-2021-106677,2021-11-05,2021-11-10,Standard Class,AS-10285,2
CA-2021-140207,2021-11-05,2021-11-10,Standard Class,CS-12400,4
US-2021-165078,2021-11-05,2021-11-10,Standard Class,MA-17995,1
CA-2021-143441,2021-11-05,2021-11-05,Same Day,EB-14170,1
CA-2021-125094,2021-11-05,2021-11-09,Standard Class,NP-18700,4
US-2021-153815,2021-11-06,2021-11-09,First Class,KL-16555,3
CA-2021-109925,2021-11-06,2021-11-10,Second Class,IM-15070,4
US-2021-125969,2021-11-06,2021-11-10,Second Class,LS-16975,4
CA-2021-152247,2021-11-07,2021-11-12,Standard Class,MA-17995,4
CA-2021-147585,2021-11-07,2021-11-12,Standard Class,CB-12535,4
CA-2021-132997,2021-11-07,2021-11-09,First Class,LW-17215,2
CA-2021-113817,2021-11-07,2021-11-11,Standard Class,MJ-17740,4
CA-2021-116337,2021-11-07,2021-11-12,Standard Class,MC-17845,1
CA-2021-144554,2021-11-07,2021-11-12,Standard Class,DM-13345,2
CA-2021-116379,2021-11-07,2021-11-12,Standard Class,LD-17005,4
CA-2021-161669,2021-11-07,2021-11-09,First Class,EM-14095,4
US-2021-139388,2021-11-07,2021-11-09,First Class,CC-12475,2
CA-2021-164896,2021-11-07,2021-11-12,Standard Class,PS-19045,4
CA-2021-168830,2021-11-07,2021-11-13,Standard Class,ML-17395,4
CA-2021-152156,2021-11-08,2021-11-11,Second Class,CG-12520,3
CA-2021-138233,2021-11-09,2021-11-14,Standard Class,PF-19165,4
CA-2021-158694,2021-11-10,2021-11-13,Second Class,AI-10855,4
CA-2021-163384,2021-11-10,2021-11-12,First Class,CC-12430,4
CA-2021-145177,2021-11-10,2021-11-14,Standard Class,PP-18955,2
CA-2021-127761,2021-11-10,2021-11-14,Standard Class,SW-20275,2
CA-2021-137736,2021-11-10,2021-11-15,Standard Class,DC-13285,3
CA-2021-125164,2021-11-10,2021-11-14,Standard Class,SH-19975,2
CA-2021-140935,2021-11-10,2021-11-12,First Class,AB-10015,1
CA-2021-162348,2021-11-10,2021-11-15,Standard Class,BF-11170,4
CA-2021-115588,2021-11-10,2021-11-12,Second Class,AF-10885,2
CA-2021-152940,2021-11-10,2021-11-13,First Class,RO-19780,4
US-2021-144547,2021-11-10,2021-11-14,Standard Class,MS-17770,1
CA-2021-119935,2021-11-10,2021-11-14,Standard Class,KM-16225,1
CA-2021-105494,2021-11-10,2021-11-12,First Class,PC-18745,4
US-2021-136581,2021-11-10,2021-11-12,First Class,SV-20365,2
CA-2021-131968,2021-11-11,2021-11-15,Standard Class,LB-16795,3
CA-2021-124667,2021-11-11,2021-11-16,Standard Class,BD-11770,2
US-2021-164196,2021-11-11,2021-11-17,Standard Class,AS-10285,1
CA-2021-145548,2021-11-11,2021-11-16,Standard Class,EB-13750,2
CA-2021-116722,2021-11-11,2021-11-16,Standard Class,LP-17080,4
CA-2021-124506,2021-11-11,2021-11-17,Standard Class,BB-11545,1
CA-2021-103128,2021-11-11,2021-11-15,Standard Class,SC-20845,1
CA-2021-139878,2021-11-11,2021-11-16,Standard Class,LD-17005,1
CA-2021-130799,2021-11-11,2021-11-16,Second Class,BK-11260,4
CA-2021-134348,2021-11-12,2021-11-19,Standard Class,MS-17710,4
CA-2021-124590,2021-11-12,2021-11-16,Standard Class,SP-20920,2
CA-2021-152170,2021-11-12,2021-11-15,Second Class,FH-14275,1
CA-2021-149349,2021-11-12,2021-11-13,First Class,SP-20650,1
CA-2021-164399,2021-11-12,2021-11-15,First Class,DW-13480,4
CA-2021-101336,2021-11-13,2021-11-18,Standard Class,CK-12760,2
CA-2021-118570,2021-11-13,2021-11-17,Standard Class,CC-12430,2
US-2021-162103,2021-11-13,2021-11-17,Standard Class,LB-16795,1
CA-2021-121958,2021-11-13,2021-11-17,Standard Class,CS-12505,3
CA-2021-147683,2021-11-13,2021-11-17,Standard Class,PO-19180,4
CA-2021-155488,2021-11-13,2021-11-17,Standard Class,FM-14290,4
CA-2021-149461,2021-11-13,2021-11-19,Standard Class,AS-10135,4
US-2021-113677,2021-11-13,2021-11-19,Standard Class,CM-12655,2
CA-2021-128972,2021-11-13,2021-11-17,Standard Class,TS-21430,1
CA-2021-166618,2021-11-14,2021-11-18,Standard Class,DP-13000,2
US-2021-117541,2021-11-14,2021-11-20,Standard Class,JM-16195,2
US-2021-144351,2021-11-14,2021-11-18,Standard Class,RC-19960,2
CA-2021-131065,2021-11-14,2021-11-16,Second Class,AA-10375,3
CA-2021-118759,2021-11-14,2021-11-17,First Class,MB-17305,2
CA-2021-121370,2021-11-14,2021-11-19,Second Class,EB-14110,2
CA-2021-149482,2021-11-14,2021-11-19,Standard Class,RR-19315,4
US-2021-112970,2021-11-14,2021-11-15,First Class,TB-21250,4
CA-2021-134691,2021-11-14,2021-11-18,Standard Class,KC-16540,1
CA-2021-148740,2021-11-15,2021-11-19,Standard Class,AH-10690,4
CA-2021-130820,2021-11-15,2021-11-15,Same Day,ON-18715,3
CA-2021-146633,2021-11-15,2021-11-17,Second Class,TG-21310,4
CA-2021-105963,2021-11-15,2021-11-22,Standard Class,SC-20770,4
CA-2021-154508,2021-11-16,2021-11-20,Standard Class,RD-19900,4
CA-2021-124527,2021-11-16,2021-11-17,First Class,IM-15055,4
CA-2021-118500,2021-11-17,2021-11-18,First Class,HJ-14875,4
CA-2021-134110,2021-11-17,2021-11-18,First Class,BG-11035,1
CA-2021-150658,2021-11-17,2021-11-22,Standard Class,MS-17365,4
CA-2021-108630,2021-11-18,2021-11-18,Same Day,BE-11410,4
CA-2021-158575,2021-11-18,2021-11-24,Standard Class,SB-20290,2
US-2021-138408,2021-11-18,2021-11-21,Second Class,KC-16255,3
CA-2021-119963,2021-11-18,2021-11-22,Standard Class,SN-20710,1
CA-2021-136812,2021-11-18,2021-11-23,Standard Class,AW-10930,1
CA-2021-115378,2021-11-18,2021-11-23,Second Class,AJ-10945,1
CA-2021-166226,2021-11-18,2021-11-22,Standard Class,TC-21535,4
CA-2021-103464,2021-11-18,2021-11-22,Standard Class,PG-18820,4
US-2021-110156,2021-11-19,2021-11-24,Standard Class,EH-13945,1
CA-2021-113138,2021-11-19,2021-11-25,Standard Class,NP-18685,2
CA-2021-126858,2021-11-19,2021-11-23,Standard Class,JM-15265,4
CA-2021-164511,2021-11-19,2021-11-24,Standard Class,DJ-13630,2
CA-2021-111143,2021-11-19,2021-11-22,First Class,TT-21265,1
CA-2021-130778,2021-11-19,2021-11-25,Standard Class,ND-18370,2
CA-2021-157364,2021-11-19,2021-11-21,First Class,LT-17110,3
CA-2021-145492,2021-11-20,2021-11-27,Standard Class,MC-17605,4
CA-2021-114104,2021-11-20,2021-11-24,Standard Class,NP-18670,1
CA-2021-109820,2021-11-20,2021-11-22,First Class,AG-10390,2
CA-2021-107790,2021-11-20,2021-11-24,Standard Class,EH-13990,1
CA-2021-110772,2021-11-20,2021-11-24,Second Class,NZ-18565,2
CA-2021-121356,2021-11-20,2021-11-24,Standard Class,SJ-20500,2
CA-2021-113845,2021-11-20,2021-11-25,Standard Class,FA-14230,3
CA-2021-142615,2021-11-20,2021-11-24,Standard Class,BM-11575,4
CA-2021-100041,2021-11-20,2021-11-25,Standard Class,BF-10975,1
US-2021-127971,2021-11-20,2021-11-27,Standard Class,DW-13195,1
US-2021-114293,2021-11-21,2021-11-26,Standard Class,JH-16180,4
CA-2021-114482,2021-11-21,2021-11-25,Second Class,DM-13345,1
CA-2021-146157,2021-11-21,2021-11-26,Standard Class,RD-19720,1
CA-2021-113425,2021-11-21,2021-11-21,Same Day,JK-16120,2
CA-2021-114895,2021-11-21,2021-11-28,Standard Class,MV-18190,2
CA-2021-140018,2021-11-21,2021-11-26,Standard Class,CK-12205,2
CA-2021-152646,2021-11-21,2021-11-26,Standard Class,TH-21235,4
CA-2021-154711,2021-11-22,2021-11-26,Standard Class,TB-21355,2
US-2021-164945,2021-11-22,2021-11-27,Standard Class,CA-12055,2
CA-2021-131576,2021-11-22,2021-11-26,Standard Class,RD-19585,1
US-2021-132577,2021-11-22,2021-11-27,Standard Class,JE-15475,1
CA-2021-160129,2021-11-23,2021-11-23,Same Day,LS-17200,2
US-2021-163881,2021-11-24,2021-11-30,Standard Class,SP-20860,4
CA-2021-128531,2021-11-24,2021-11-26,Second Class,NS-18505,1
CA-2021-100083,2021-11-24,2021-11-29,Standard Class,CD-11980,4
CA-2021-113726,2021-11-24,2021-12-01,Standard Class,SC-20680,4
CA-2021-123533,2021-11-24,2021-11-30,Standard Class,SC-20050,3
CA-2021-132731,2021-11-24,2021-11-28,Standard Class,GA-14515,1
CA-2021-125661,2021-11-24,2021-11-26,First Class,CA-12055,2
CA-2021-124485,2021-11-24,2021-11-26,First Class,NC-18340,2
CA-2021-123806,2021-11-24,2021-11-27,Second Class,LA-16780,2
CA-2021-100468,2021-11-24,2021-12-01,Standard Class,AT-10435,4
CA-2021-165561,2021-11-24,2021-11-28,Standard Class,CR-12580,4
CA-2021-163573,2021-11-24,2021-11-27,First Class,AC-10450,4
CA-2021-105284,2021-11-24,2021-12-01,Standard Class,MG-17650,2
CA-2021-113341,2021-11-25,2021-11-29,Standard Class,MH-17455,4
CA-2021-160535,2021-11-25,2021-11-30,Standard Class,BP-11050,2
US-2021-119298,2021-11-25,2021-11-28,First Class,EP-13915,3
CA-2021-165470,2021-11-25,2021-11-30,Standard Class,HJ-14875,3
CA-2021-169838,2021-11-25,2021-11-29,Standard Class,BB-11545,1
CA-2021-108196,2021-11-25,2021-12-02,Standard Class,CS-12505,2
CA-2021-132549,2021-11-25,2021-11-30,Standard Class,JK-15370,3
CA-2021-107104,2021-11-26,2021-11-30,Standard Class,MS-17365,4
US-2021-158288,2021-11-26,2021-11-28,Second Class,EH-13945,2
CA-2021-145135,2021-11-26,2021-11-28,First Class,CD-12790,2
CA-2021-129693,2021-11-26,2021-12-02,Standard Class,TC-20980,4
CA-2021-133711,2021-11-26,2021-11-29,First Class,MC-17425,3
CA-2021-130288,2021-11-26,2021-11-30,Second Class,DK-13225,2
CA-2021-106915,2021-11-26,2021-12-02,Standard Class,GA-14515,1
US-2021-158309,2021-11-26,2021-11-29,First Class,PA-19060,3
US-2021-126893,2021-11-26,2021-12-01,Standard Class,CT-11995,2
CA-2021-144911,2021-11-27,2021-11-30,First Class,RW-19630,1
CA-2021-104276,2021-11-27,2021-12-03,Standard Class,HF-14995,3
CA-2021-117583,2021-11-27,2021-11-30,First Class,CB-12025,2
CA-2021-159639,2021-11-27,2021-12-02,Standard Class,PC-18745,2
CA-2021-162313,2021-11-27,2021-11-30,First Class,VB-21745,1
US-2021-114230,2021-11-27,2021-12-01,Standard Class,CM-12235,4
CA-2021-129686,2021-11-27,2021-11-29,Second Class,GG-14650,1
CA-2021-152121,2021-11-27,2021-11-29,Second Class,CC-12670,4
CA-2021-163167,2021-11-28,2021-12-01,Second Class,RF-19345,3
CA-2021-127243,2021-11-28,2021-12-04,Standard Class,DS-13180,2
CA-2021-105018,2021-11-28,2021-12-02,Standard Class,SK-19990,2
CA-2021-123617,2021-11-28,2021-12-03,Standard Class,AJ-10780,3
CA-2021-160241,2021-11-29,2021-12-04,Second Class,DR-12940,1
US-2021-131674,2021-11-29,2021-12-01,Second Class,NC-18535,1
CA-2021-156748,2021-11-30,2021-12-06,Standard Class,BS-11755,1
US-2021-134761,2021-11-30,2021-11-30,Same Day,DB-13210,3
US-2021-155768,2021-12-01,2021-12-01,Same Day,LB-16795,4
CA-2021-129903,2021-12-01,2021-12-04,Second Class,GZ-14470,1
CA-2021-104689,2021-12-01,2021-12-05,Standard Class,FH-14365,4
US-2021-150035,2021-12-01,2021-12-05,Standard Class,CL-11890,4
CA-2021-136434,2021-12-01,2021-12-07,Standard Class,RD-19480,1
CA-2021-157336,2021-12-01,2021-12-05,Second Class,SJ-20500,2
CA-2021-113621,2021-12-01,2021-12-05,Standard Class,JE-15745,2
CA-2021-142594,2021-12-01,2021-12-06,Second Class,EJ-14155,2
CA-2021-136483,2021-12-01,2021-12-06,Standard Class,AG-10390,3
CA-2021-130393,2021-12-01,2021-12-03,Second Class,JM-15865,1
CA-2021-127698,2021-12-01,2021-12-01,Same Day,MV-18190,3
CA-2021-143805,2021-12-01,2021-12-03,Second Class,JD-15895,3
CA-2021-105354,2021-12-02,2021-12-06,Standard Class,PW-19030,1
CA-2021-164770,2021-12-02,2021-12-04,Second Class,MY-18295,1
CA-2021-163804,2021-12-02,2021-12-08,Standard Class,DB-13270,2
US-2021-108455,2021-12-02,2021-12-08,Standard Class,MK-18160,4
CA-2021-143154,2021-12-02,2021-12-08,Standard Class,AS-10225,4
US-2021-155103,2021-12-02,2021-12-07,Standard Class,JF-15190,2
US-2021-113985,2021-12-02,2021-12-07,Standard Class,KD-16495,4
US-2021-161683,2021-12-03,2021-12-08,Standard Class,CJ-12010,2
CA-2021-153598,2021-12-03,2021-12-06,First Class,NM-18520,4
US-2021-150861,2021-12-03,2021-12-06,First Class,EG-13900,2
CA-2021-122063,2021-12-03,2021-12-07,Standard Class,MM-17920,1
CA-2021-149762,2021-12-03,2021-12-07,Standard Class,RD-19720,4
CA-2021-161025,2021-12-03,2021-12-09,Standard Class,GM-14440,4
CA-2021-126004,2021-12-04,2021-12-05,First Class,BM-11140,2
CA-2021-112060,2021-12-04,2021-12-09,Standard Class,KT-16465,4
CA-2021-139885,2021-12-04,2021-12-08,Standard Class,EB-13840,2
CA-2021-105277,2021-12-04,2021-12-08,Standard Class,LM-17065,2
CA-2021-143749,2021-12-05,2021-12-07,First Class,AG-10300,2
CA-2021-114489,2021-12-05,2021-12-09,Standard Class,JE-16165,1
CA-2021-163636,2021-12-05,2021-12-09,Second Class,MP-18175,1
CA-2021-146374,2021-12-05,2021-12-10,Second Class,HE-14800,2
CA-2021-145009,2021-12-05,2021-12-08,Second Class,RF-19345,1
CA-2021-109722,2021-12-05,2021-12-07,Second Class,TP-21130,3
CA-2021-140564,2021-12-05,2021-12-10,Second Class,TC-21475,2
CA-2021-161389,2021-12-05,2021-12-10,Standard Class,IM-15070,4
CA-2021-108434,2021-12-05,2021-12-07,Second Class,JG-15160,2
CA-2021-124772,2021-12-05,2021-12-06,First Class,JG-15160,3
US-2021-103674,2021-12-06,2021-12-10,Standard Class,AP-10720,4
US-2021-169040,2021-12-06,2021-12-12,Standard Class,GT-14710,4
CA-2021-162390,2021-12-06,2021-12-12,Standard Class,DP-13105,2
US-2021-114776,2021-12-06,2021-12-07,First Class,GG-14650,4
CA-2021-115224,2021-12-08,2021-12-11,Second Class,DB-13615,4
CA-2021-117590,2021-12-08,2021-12-10,First Class,GH-14485,1
CA-2021-131289,2021-12-08,2021-12-14,Standard Class,SP-20620,4
CA-2021-124562,2021-12-08,2021-12-12,Standard Class,JP-16135,2
CA-2021-113733,2021-12-08,2021-12-12,Standard Class,LH-16900,3
CA-2021-160108,2021-12-08,2021-12-12,Standard Class,AG-10900,1
CA-2021-158302,2021-12-08,2021-12-12,Second Class,JB-16045,2
CA-2021-134425,2021-12-08,2021-12-12,Second Class,QJ-19255,1
US-2021-131114,2021-12-09,2021-12-13,Second Class,RW-19630,1
CA-2021-137330,2021-12-09,2021-12-13,Standard Class,KB-16585,1
CA-2021-149503,2021-12-09,2021-12-12,First Class,SP-20650,4
CA-2021-141082,2021-12-09,2021-12-13,Standard Class,FM-14380,2
CA-2021-133340,2021-12-09,2021-12-13,Standard Class,LH-17155,1
CA-2021-128923,2021-12-09,2021-12-13,Standard Class,GB-14530,1
US-2021-161844,2021-12-09,2021-12-14,Second Class,DK-12835,3
CA-2021-159989,2021-12-09,2021-12-13,Standard Class,EB-13870,3
CA-2021-102092,2021-12-09,2021-12-11,First Class,PM-18940,3
CA-2021-128412,2021-12-10,2021-12-17,Standard Class,AP-10915,4
CA-2021-144309,2021-12-10,2021-12-16,Standard Class,CM-12235,2
CA-2021-100587,2021-12-10,2021-12-14,Standard Class,SL-20155,2
CA-2021-154739,2021-12-10,2021-12-15,Second Class,LH-17155,4
US-2021-143448,2021-12-10,2021-12-10,Same Day,MH-17455,1
CA-2021-147123,2021-12-10,2021-12-12,First Class,SJ-20125,4
CA-2021-146941,2021-12-10,2021-12-13,First Class,DL-13315,2
CA-2021-127194,2021-12-10,2021-12-16,Standard Class,BW-11110,2
US-2021-151260,2021-12-11,2021-12-14,First Class,SC-20695,2
CA-2021-105816,2021-12-11,2021-12-17,Standard Class,JM-15265,2
CA-2021-165330,2021-12-11,2021-12-11,Same Day,WB-21850,4
CA-2021-162187,2021-12-11,2021-12-11,Same Day,NS-18640,2
US-2021-135720,2021-12-11,2021-12-13,Second Class,FM-14380,4
CA-2021-160745,2021-12-11,2021-12-16,Second Class,AR-10825,4
US-2021-132857,2021-12-11,2021-12-17,Standard Class,CA-12775,3
US-2021-148803,2021-12-11,2021-12-11,Same Day,LR-16915,3
CA-2021-143609,2021-12-11,2021-12-13,First Class,DB-13270,4
CA-2021-139395,2021-12-12,2021-12-18,Standard Class,MG-17650,1
CA-2021-136686,2021-12-12,2021-12-16,Standard Class,RF-19840,4
US-2021-169369,2021-12-12,2021-12-18,Standard Class,EC-14050,3
CA-2021-169824,2021-12-12,2021-12-17,Standard Class,NS-18640,2
US-2021-108777,2021-12-12,2021-12-12,Same Day,JM-15655,2
CA-2021-102792,2021-12-13,2021-12-19,Standard Class,JC-15340,4
CA-2021-142958,2021-12-13,2021-12-20,Standard Class,RW-19630,4
CA-2021-100153,2021-12-13,2021-12-17,Standard Class,KH-16630,1
CA-2021-146325,2021-12-14,2021-12-17,First Class,DS-13180,4
CA-2021-146143,2021-12-14,2021-12-19,Standard Class,MC-17845,3
CA-2021-129126,2021-12-14,2021-12-19,Standard Class,PK-19075,2
US-2021-127334,2021-12-15,2021-12-21,Standard Class,MP-18175,4
CA-2021-142335,2021-12-15,2021-12-19,Standard Class,MP-17965,1
CA-2021-100307,2021-12-15,2021-12-19,Standard Class,TC-21475,3
CA-2021-113600,2021-12-15,2021-12-17,Second Class,SH-20395,2
US-2021-116442,2021-12-15,2021-12-22,Standard Class,BP-11230,4
CA-2021-118332,2021-12-16,2021-12-23,Standard Class,PK-19075,4
CA-2021-130442,2021-12-16,2021-12-19,First Class,SF-20065,3
US-2021-100419,2021-12-16,2021-12-20,Second Class,CC-12670,1
US-2021-104794,2021-12-16,2021-12-19,First Class,KD-16495,2
CA-2021-155446,2021-12-16,2021-12-23,Standard Class,TN-21040,4
CA-2021-155383,2021-12-17,2021-12-22,Standard Class,SC-20680,4
CA-2021-155530,2021-12-17,2021-12-21,Standard Class,CM-12160,4
CA-2021-131639,2021-12-17,2021-12-23,Standard Class,NS-18640,4
CA-2021-147109,2021-12-17,2021-12-21,Standard Class,AH-10075,1
CA-2021-117121,2021-12-17,2021-12-21,Standard Class,AB-10105,1
CA-2021-133795,2021-12-18,2021-12-24,Standard Class,JE-15475,4
CA-2021-147067,2021-12-18,2021-12-22,Standard Class,JD-16150,1
CA-2021-145261,2021-12-18,2021-12-21,First Class,AH-10120,4
CA-2021-112697,2021-12-18,2021-12-20,Second Class,AH-10195,3
CA-2021-139934,2021-12-18,2021-12-20,First Class,AY-10555,4
CA-2021-150945,2021-12-18,2021-12-20,Second Class,JK-16120,2
CA-2021-138597,2021-12-18,2021-12-21,First Class,PN-18775,1
CA-2021-145919,2021-12-18,2021-12-23,Standard Class,HG-14965,4
CA-2021-101546,2021-12-18,2021-12-24,Standard Class,GK-14620,2
CA-2021-134936,2021-12-19,2021-12-25,Standard Class,ES-14080,4
CA-2021-108364,2021-12-19,2021-12-24,Standard Class,BP-11050,1
CA-2021-141523,2021-12-19,2021-12-24,Second Class,MH-17440,2
CA-2021-118129,2021-12-19,2021-12-21,Second Class,CL-12565,2
CA-2021-168536,2021-12-20,2021-12-24,Standard Class,SC-20800,3
US-2021-157840,2021-12-20,2021-12-23,Second Class,MC-17575,1
CA-2021-151155,2021-12-20,2021-12-24,Standard Class,AB-10255,3
CA-2021-149916,2021-12-22,2021-12-24,Second Class,ED-13885,4
CA-2021-114860,2021-12-22,2021-12-28,Standard Class,DN-13690,4
CA-2021-167507,2021-12-22,2021-12-28,Standard Class,SA-20830,4
CA-2021-103359,2021-12-22,2021-12-26,Standard Class,LC-16885,2
CA-2021-137043,2021-12-23,2021-12-25,Second Class,LC-17140,3
CA-2021-132829,2021-12-23,2021-12-26,Second Class,LA-16780,1
CA-2021-135776,2021-12-23,2021-12-30,Standard Class,EH-13765,4
CA-2021-115574,2021-12-23,2021-12-24,First Class,BP-11185,1
CA-2021-157868,2021-12-23,2021-12-29,Standard Class,MC-17590,1
CA-2021-114867,2021-12-23,2021-12-28,Standard Class,FM-14290,2
CA-2021-157791,2021-12-23,2021-12-28,Second Class,CA-11965,2
CA-2021-136049,2021-12-23,2021-12-28,Standard Class,NM-18520,2
US-2021-168620,2021-12-24,2021-12-28,Second Class,RB-19795,3
CA-2021-157259,2021-12-24,2021-12-28,Standard Class,JM-15535,2
CA-2021-140438,2021-12-24,2021-12-27,Second Class,PW-19030,2
CA-2021-101651,2021-12-24,2021-12-30,Standard Class,SC-20305,4
CA-2021-123526,2021-12-24,2021-12-25,First Class,BV-11245,4
CA-2021-109827,2021-12-25,2022-01-01,Standard Class,LW-16825,4
CA-2021-148684,2021-12-25,2021-12-29,Standard Class,TS-21655,3
CA-2021-105081,2021-12-25,2021-12-30,Standard Class,JE-15715,4
CA-2021-111941,2021-12-25,2021-12-28,Second Class,BD-11620,2
CA-2021-110975,2021-12-25,2021-12-30,Standard Class,DB-12970,2
CA-2021-101168,2021-12-25,2022-01-01,Standard Class,SS-20140,2
US-2021-116729,2021-12-25,2021-12-28,First Class,GK-14620,4
CA-2021-169670,2021-12-25,2021-12-31,Standard Class,JE-15715,2
CA-2021-155166,2021-12-26,2022-01-02,Standard Class,BB-11545,2
CA-2021-147536,2021-12-26,2021-12-31,Standard Class,AR-10510,2
CA-2021-114538,2021-12-26,2021-12-27,First Class,RC-19825,4
CA-2021-123015,2021-12-26,2021-12-30,Standard Class,AJ-10795,2
US-2021-153129,2021-12-26,2021-12-30,Standard Class,FP-14320,4
CA-2021-129868,2021-12-26,2021-12-31,Standard Class,MC-18130,4
CA-2021-151512,2021-12-26,2022-01-02,Standard Class,SH-19975,4
CA-2021-102596,2021-12-27,2021-12-30,First Class,RD-19810,2
CA-2021-111605,2021-12-27,2022-01-02,Standard Class,JW-15955,3
US-2021-131058,2021-12-27,2021-12-31,Standard Class,EM-14140,4
CA-2021-162726,2021-12-27,2022-01-02,Standard Class,MT-17815,1
US-2021-162852,2021-12-27,2021-12-31,Standard Class,BG-11695,1
CA-2021-138667,2021-12-27,2021-12-30,Second Class,MW-18220,2
US-2021-135209,2021-12-29,2021-12-31,Second Class,MH-17290,3
CA-2021-112578,2021-12-29,2022-01-02,Standard Class,FO-14305,4
CA-2021-124051,2021-12-29,2021-12-30,First Class,KA-16525,1
US-2021-163258,2021-12-29,2022-01-02,Standard Class,PF-19225,4
CA-2021-122022,2021-12-29,2022-01-02,Standard Class,CD-11920,1
CA-2021-157742,2021-12-29,2021-12-31,Second Class,KL-16645,4
CA-2021-139689,2021-12-29,2022-01-03,Standard Class,MP-17965,3
CA-2021-156300,2021-12-29,2022-01-02,Standard Class,TB-21595,1
CA-2021-117226,2021-12-30,2022-01-01,First Class,KD-16495,1
US-2021-111528,2021-12-30,2021-12-30,Same Day,JP-16135,4
CA-2021-105746,2021-12-30,2022-01-01,First Class,BD-11605,2
CA-2021-163951,2021-12-30,2022-01-02,First Class,CJ-11875,2
CA-2021-160486,2021-12-30,2022-01-04,Standard Class,EH-14185,3
CA-2021-117660,2021-12-30,2022-01-04,Standard Class,BM-11785,2
CA-2022-160395,2021-12-31,2022-01-06,Standard Class,KL-16555,4
US-2022-105830,2021-12-31,2022-01-02,First Class,DB-13660,2
US-2022-165953,2021-12-31,2022-01-06,Standard Class,EP-13915,3
CA-2022-100202,2021-12-31,2022-01-05,Standard Class,BD-11620,4
CA-2022-156139,2021-12-31,2022-01-06,Standard Class,BP-11155,4
CA-2022-154466,2022-01-01,2022-01-02,First Class,DP-13390,1
CA-2022-107503,2022-01-01,2022-01-06,Standard Class,GA-14725,2
CA-2022-144463,2022-01-01,2022-01-05,Standard Class,SC-20725,4
CA-2022-151750,2022-01-01,2022-01-05,Standard Class,JM-15250,1
CA-2022-147207,2022-01-02,2022-01-04,Second Class,TS-21655,1
CA-2022-118668,2022-01-02,2022-01-04,Second Class,FW-14395,4
CA-2022-113481,2022-01-02,2022-01-04,First Class,AS-10045,3
US-2022-114034,2022-01-03,2022-01-08,Standard Class,DL-13315,4
